WL_um,n,k
1.6950,4.064707701162010,0.000133760258553
1.7000,4.064186371153360,0.000131912530182
1.7050,4.063669620897380,0.000130100939526
1.7100,4.063157396908100,0.000128324604884
1.7150,4.062649646478080,0.000126582670010
1.7200,4.062146317664870,0.000124874303262
1.7250,4.061647359277730,0.000123198696799
1.7300,4.061152720864580,0.000121555065795
1.7350,4.060662352699270,0.000119942647688
1.7400,4.060176205769090,0.000118360701457
1.7450,4.059694231762490,0.000116808506922
1.7500,4.059216383057120,0.000115285364072
1.7550,4.058742612708030,0.000113790592415
1.7600,4.058272874436160,0.000112323530358
1.7650,4.057807122617010,0.000110883534599
1.7700,4.057345312269610,0.000109469979549
1.7750,4.056887399045630,0.000108082256771
1.7800,4.056433339218710,0.000106719774441
1.7850,4.055983089674070,0.000105381956825
1.7900,4.055536607898220,0.000104068243777
1.7950,4.055093851969000,0.000102778090258
1.8000,4.054654780545640,0.000101510965859
1.8050,4.054219352859210,0.000100266354359
1.8100,4.053787528703070,0.000099043753281
1.8150,4.053359268423640,0.000097842673476
1.8200,4.052934532911300,0.000096662638717
1.8250,4.052513283591420,0.000095503185300
1.8300,4.052095482415640,0.000094363861673
1.8350,4.051681091853240,0.000093244228065
1.8400,4.051270074882770,0.000092143856134
1.8450,4.050862394983710,0.000091062328623
1.8500,4.050458016128430,0.000089999239032
1.8550,4.050056902774140,0.000088954191299
1.8600,4.049659019855190,0.000087926799489
1.8650,4.049264332775310,0.000086916687499
1.8700,4.048872807400140,0.000085923488767
1.8750,4.048484410049830,0.000084946845992
1.8800,4.048099107491830,0.000083986410870
1.8850,4.047716866933710,0.000083041843827
1.8900,4.047337656016270,0.000082112813769
1.8950,4.046961442806630,0.000081198997839
1.9000,4.046588195791520,0.000080300081180
1.9050,4.046217883870700,0.000079415756707
1.9100,4.045850476350460,0.000078545724883
1.9150,4.045485942937270,0.000077689693508
1.9200,4.045124253731520,0.000076847377513
1.9250,4.044765379221430,0.000076018498754
1.9300,4.044409290276970,0.000075202785823
1.9350,4.044055958144010,0.000074399973858
1.9400,4.043705354438450,0.000073609804359
1.9450,4.043357451140590,0.000072832025014
1.9500,4.043012220589470,0.000072066389529
1.9550,4.042669635477410,0.000071312657458
1.9600,4.042329668844600,0.000070570594046
1.9650,4.041992294073790,0.000069839970074
1.9700,4.041657484885060,0.000069120561706
1.9750,4.041325215330770,0.000068412150342
